"자치구별(1)","연령별(1)",연령별(2),2042,2042,2042
"자치구별(1)","연령별(1)",연령별(2),계,남자,여자
"광진구","65~69세",68세,4175,2019,2156
"광진구","65~69세",69세,4282,2022,2260
"광진구","70~74세",소계,21437,9980,11457
"광진구","70~74세",70세,4297,2041,2256
"광진구","70~74세",71세,4482,2143,2339
"광진구","70~74세",72세,4279,1971,2308
"광진구","70~74세",73세,4355,1993,2362
"광진구","70~74세",74세,4024,1832,2192
"광진구","75~79세",소계,18629,8521,10108
"광진구","75~79세",75세,3702,1706,1996
"광진구","75~79세",76세,3766,1726,2040
"광진구","75~79세",77세,3819,1730,2089
"광진구","75~79세",78세,3306,1509,1797
"광진구","75~79세",79세,4036,1850,2186
"광진구","80~84세",소계,16856,7266,9590
"광진구","80~84세",80세,3393,1511,1882
"광진구","80~84세",81세,3717,1581,2136
"광진구","80~84세",82세,3722,1605,2117
"광진구","80~84세",83세,3100,1309,1791
"광진구","80~84세",84세,2924,1260,1664
"광진구","85~89세",소계,10193,4142,6051
"광진구","85~89세",85세,2583,1073,1510
"광진구","85~89세",86세,2290,948,1342
"광진구","85~89세",87세,2276,902,1374
"광진구","85~89세",88세,1566,629,937
"광진구","85~89세",89세,1478,590,888
"광진구","90~94세",소계,4223,1591,2632
"광진구","90~94세",90세,1234,478,756
"광진구","90~94세",91세,882,334,548
"광진구","90~94세",92세,825,310,515
"광진구","90~94세",93세,687,256,431
"광진구","90~94세",94세,595,213,382
"광진구","95세 이상",소계,1570,502,1068
"동대문구","합계",소계,327356,156031,171325
"동대문구","0~4세",소계,9457,4784,4673
"동대문구","0~4세",0세,1941,986,955
"동대문구","0~4세",1세,1906,968,938
"동대문구","0~4세",2세,1884,953,931
"동대문구","0~4세",3세,1868,942,926
"동대문구","0~4세",4세,1858,935,923
"동대문구","5~9세",소계,8375,4214,4161
"동대문구","5~9세",5세,1817,915,902
"동대문구","5~9세",6세,1742,876,866
"동대문구","5~9세",7세,1669,839,830
"동대문구","5~9세",8세,1606,807,799
"동대문구","5~9세",9세,1541,777,764
"동대문구","10~14세",소계,6523,3294,3229
"동대문구","10~14세",10세,1470,742,728
"동대문구","10~14세",11세,1393,703,690
"동대문구","10~14세",12세,1308,661,647
"동대문구","10~14세",13세,1214,613,601
"동대문구","10~14세",14세,1138,575,563
"동대문구","15~19세",소계,6315,2983,3332
"동대문구","15~19세",15세,1069,539,530
"동대문구","15~19세",16세,997,512,485
"동대문구","15~19세",17세,1016,500,516
"동대문구","15~19세",18세,1325,634,691
"동대문구","15~19세",19세,1908,798,1110
"동대문구","20~24세",소계,18027,7704,10323
"동대문구","20~24세",20세,2487,1023,1464
"동대문구","20~24세",21세,2941,1203,1738
"동대문구","20~24세",22세,3608,1551,2057
"동대문구","20~24세",23세,4246,1802,2444
"동대문구","20~24세",24세,4745,2125,2620
"동대문구","25~29세",소계,25871,12016,13855
"동대문구","25~29세",25세,5128,2319,2809
"동대문구","25~29세",26세,5438,2528,2910
"동대문구","25~29세",27세,5311,2492,2819
"동대문구","25~29세",28세,4966,2319,2647
"동대문구","25~29세",29세,5028,2358,2670
"동대문구","30~34세",소계,22512,10702,11810
"동대문구","30~34세",30세,4900,2315,2585
"동대문구","30~34세",31세,4731,2211,2520
"동대문구","30~34세",32세,4292,2067,2225
"동대문구","30~34세",33세,4191,1988,2203
"동대문구","30~34세",34세,4398,2121,2277
"동대문구","35~39세",소계,19590,9551,10039
"동대문구","35~39세",35세,4065,1974,2091
"동대문구","35~39세",36세,3731,1827,1904
"동대문구","35~39세",37세,3888,1898,1990
"동대문구","35~39세",38세,3930,1948,1982
"동대문구","35~39세",39세,3976,1904,2072
"동대문구","40~44세",소계,22442,11068,11374
"동대문구","40~44세",40세,4113,2049,2064
"동대문구","40~44세",41세,4591,2209,2382
"동대문구","40~44세",42세,4695,2343,2352
"동대문구","40~44세",43세,4403,2170,2233
"동대문구","40~44세",44세,4640,2297,2343
"동대문구","45~49세",소계,22909,11580,11329
"동대문구","45~49세",45세,4608,2267,2341
"동대문구","45~49세",46세,4620,2332,2288
"동대문구","45~49세",47세,4523,2306,2217
"동대문구","45~49세",48세,4544,2328,2216
"동대문구","45~49세",49세,4614,2347,2267
"동대문구","50~54세",소계,20513,10345,10168
"동대문구","50~54세",50세,4499,2302,2197
"동대문구","50~54세",51세,4161,2084,2077
"동대문구","50~54세",52세,4063,2063,2000
"동대문구","50~54세",53세,3962,2003,1959
"동대문구","50~54세",54세,3828,1893,1935
"동대문구","55~59세",소계,20358,10175,10183
"동대문구","55~59세",55세,3912,1945,1967
"동대문구","55~59세",56세,3951,2007,1944
"동대문구","55~59세",57세,3841,1885,1956
"동대문구","55~59세",58세,4167,2120,2047
"동대문구","55~59세",59세,4487,2218,2269
"동대문구","60~64세",소계,22289,11224,11065
"동대문구","60~64세",60세,4672,2353,2319
"동대문구","60~64세",61세,4679,2369,2310
"동대문구","60~64세",62세,4615,2322,2293
"동대문구","60~64세",63세,4238,2111,2127
"동대문구","60~64세",64세,4085,2069,2016
"동대문구","65~69세",소계,21925,10853,11072
"동대문구","65~69세",65세,4114,2040,2074
"동대문구","65~69세",66세,4004,1997,2007
"동대문구","65~69세",67세,4447,2189,2258
"동대문구","65~69세",68세,4559,2269,2290
"동대문구","65~69세",69세,4801,2358,2443
"동대문구","70~74세",소계,23903,11438,12465
"동대문구","70~74세",70세,4838,2358,2480
"동대문구","70~74세",71세,4966,2409,2557
"동대문구","70~74세",72세,4824,2304,2520
"동대문구","70~74세",73세,4944,2351,2593
"동대문구","70~74세",74세,4331,2016,2315
"동대문구","75~79세",소계,20687,9649,11038
"동대문구","75~79세",75세,4163,1973,2190
"동대문구","75~79세",76세,4154,1964,2190
"동대문구","75~79세",77세,4253,1971,2282
"동대문구","75~79세",78세,3845,1787,2058
"동대문구","75~79세",79세,4272,1954,2318
"동대문구","80~84세",소계,18802,8117,10685
"동대문구","80~84세",80세,3805,1707,2098
"동대문구","80~84세",81세,4289,1864,2425
"동대문구","80~84세",82세,3993,1702,2291
"동대문구","80~84세",83세,3535,1511,2024
"동대문구","80~84세",84세,3180,1333,1847
"동대문구","85~89세",소계,11082,4389,6693
"동대문구","85~89세",85세,2843,1139,1704
"동대문구","85~89세",86세,2538,1034,1504
"동대문구","85~89세",87세,2423,950,1473
"동대문구","85~89세",88세,1755,678,1077
"동대문구","85~89세",89세,1523,588,935
"동대문구","90~94세",소계,4276,1515,2761
"동대문구","90~94세",90세,1302,465,837
"동대문구","90~94세",91세,896,328,568
"동대문구","90~94세",92세,848,312,536
"동대문구","90~94세",93세,677,227,450
"동대문구","90~94세",94세,553,183,370
"동대문구","95세 이상",소계,1500,430,1070
"중랑구","합계",소계,346233,165153,181080
"중랑구","0~4세",소계,9074,4596,4478
"중랑구","0~4세",0세,1922,981,941
"중랑구","0~4세",1세,1844,934,910
"중랑구","0~4세",2세,1793,906,887
"중랑구","0~4세",3세,1764,891,873
"중랑구","0~4세",4세,1751,884,867
"중랑구","5~9세",소계,7740,3923,3817
"중랑구","5~9세",5세,1700,860,840
"중랑구","5~9세",6세,1616,818,798
"중랑구","5~9세",7세,1538,779,759
"중랑구","5~9세",8세,1476,748,728
"중랑구","5~9세",9세,1410,718,692
"중랑구","10~14세",소계,6043,3078,2965
"중랑구","10~14세",10세,1346,683,663
"중랑구","10~14세",11세,1281,651,630
"중랑구","10~14세",12세,1206,614,592
"중랑구","10~14세",13세,1136,580,556
"중랑구","10~14세",14세,1074,550,524
"중랑구","15~19세",소계,5236,2668,2568
"중랑구","15~19세",15세,1024,524,500
"중랑구","15~19세",16세,963,493,470
"중랑구","15~19세",17세,962,493,469
"중랑구","15~19세",18세,1043,526,517
"중랑구","15~19세",19세,1244,632,612
"중랑구","20~24세",소계,9433,4329,5104
"중랑구","20~24세",20세,1380,629,751
"중랑구","20~24세",21세,1576,757,819
"중랑구","20~24세",22세,1757,823,934
"중랑구","20~24세",23세,2173,989,1184
"중랑구","20~24세",24세,2547,1131,1416
"중랑구","25~29세",소계,19033,8513,10520
"중랑구","25~29세",25세,3040,1336,1704
"중랑구","25~29세",26세,3620,1616,2004
"중랑구","25~29세",27세,3893,1729,2164
"중랑구","25~29세",28세,4075,1845,2230
"중랑구","25~29세",29세,4405,1987,2418
"중랑구","30~34세",소계,22865,10841,12024
"중랑구","30~34세",30세,4679,2158,2521
"중랑구","30~34세",31세,4645,2182,2463
"중랑구","30~34세",32세,4384,2077,2307
"중랑구","30~34세",33세,4529,2190,2339
"중랑구","30~34세",34세,4628,2234,2394
"중랑구","35~39세",소계,20929,10368,10561
"중랑구","35~39세",35세,4313,2120,2193
"중랑구","35~39세",36세,4068,2005,2063
"중랑구","35~39세",37세,4063,2035,2028
"중랑구","35~39세",38세,4293,2132,2161
"중랑구","35~39세",39세,4192,2076,2116
"중랑구","40~44세",소계,23487,11875,11612
"중랑구","40~44세",40세,4292,2161,2131
"중랑구","40~44세",41세,4854,2435,2419
"중랑구","40~44세",42세,4831,2466,2365
"중랑구","40~44세",43세,4705,2356,2349
"중랑구","40~44세",44세,4805,2457,2348
"중랑구","45~49세",소계,24268,12492,11776
"중랑구","45~49세",45세,4820,2418,2402
"중랑구","45~49세",46세,4879,2523,2356
"중랑구","45~49세",47세,4842,2507,2335
"중랑구","45~49세",48세,4826,2512,2314
"중랑구","45~49세",49세,4901,2532,2369
"중랑구","50~54세",소계,22348,11371,10977
"중랑구","50~54세",50세,4948,2550,2398
"중랑구","50~54세",51세,4453,2261,2192
"중랑구","50~54세",52세,4390,2232,2158
"중랑구","50~54세",53세,4334,2200,2134
"중랑구","50~54세",54세,4223,2128,2095
"중랑구","55~59세",소계,22908,11447,11461
"중랑구","55~59세",55세,4310,2184,2126
"중랑구","55~59세",56세,4423,2200,2223
"중랑구","55~59세",57세,4396,2180,2216
"중랑구","55~59세",58세,4743,2401,2342
"중랑구","55~59세",59세,5036,2482,2554
"중랑구","60~64세",소계,26298,13109,13189
"중랑구","60~64세",60세,5436,2750,2686
"중랑구","60~64세",61세,5484,2729,2755
"중랑구","60~64세",62세,5496,2751,2745
"중랑구","60~64세",63세,4999,2489,2510
"중랑구","60~64세",64세,4883,2390,2493
"중랑구","65~69세",소계,26454,12902,13552
"중랑구","65~69세",65세,4822,2406,2416
"중랑구","65~69세",66세,4905,2399,2506
"중랑구","65~69세",67세,5217,2545,2672
"중랑구","65~69세",68세,5664,2757,2907
"중랑구","65~69세",69세,5846,2795,3051
"중랑구","70~74세",소계,29713,13991,15722
"중랑구","70~74세",70세,5856,2824,3032
"중랑구","70~74세",71세,6201,2962,3239
"중랑구","70~74세",72세,5928,2822,3106
"중랑구","70~74세",73세,6135,2838,3297
"중랑구","70~74세",74세,5593,2545,3048
"중랑구","75~79세",소계,26564,12070,14494
"중랑구","75~79세",75세,5423,2479,2944
"중랑구","75~79세",76세,5319,2453,2866
"중랑구","75~79세",77세,5449,2479,2970
"중랑구","75~79세",78세,4866,2203,2663
"중랑구","75~79세",79세,5507,2456,3051
"중랑구","80~84세",소계,23925,10277,13648
"중랑구","80~84세",80세,4941,2204,2737
"중랑구","80~84세",81세,5484,2351,3133
"중랑구","80~84세",82세,5136,2191,2945
"중랑구","80~84세",83세,4375,1819,2556
"중랑구","80~84세",84세,3989,1712,2277
"중랑구","85~89세",소계,13307,5213,8094
"중랑구","85~89세",85세,3478,1397,2081
"중랑구","85~89세",86세,3054,1207,1847
"중랑구","85~89세",87세,2924,1151,1773
"중랑구","85~89세",88세,2100,801,1299
"중랑구","85~89세",89세,1751,657,1094
"중랑구","90~94세",소계,4968,1664,3304
"중랑구","90~94세",90세,1551,545,1006
"중랑구","90~94세",91세,1026,359,667
"중랑구","90~94세",92세,987,325,662
"중랑구","90~94세",93세,775,245,530
"중랑구","90~94세",94세,629,190,439
"중랑구","95세 이상",소계,1640,426,1214
"성북구","합계",소계,386811,180276,206535
"성북구","0~4세",소계,11072,5705,5367
"성북구","0~4세",0세,2165,1115,1050
"성북구","0~4세",1세,2194,1134,1060
"성북구","0~4세",2세,2212,1141,1071
"성북구","0~4세",3세,2234,1150,1084
"성북구","0~4세",4세,2267,1165,1102
"성북구","5~9세",소계,10694,5438,5256
"성북구","5~9세",5세,2260,1157,1103
"성북구","5~9세",6세,2200,1120,1080
"성북구","5~9세",7세,2144,1088,1056
"성북구","5~9세",8세,2081,1056,1025
"성북구","5~9세",9세,2009,1017,992
"성북구","10~14세",소계,8665,4386,4279
"성북구","10~14세",10세,1925,974,951
"성북구","10~14세",11세,1834,928,906
"성북구","10~14세",12세,1733,877,856
"성북구","10~14세",13세,1632,827,805
"성북구","10~14세",14세,1541,780,761
"성북구","15~19세",소계,8355,3982,4373
"성북구","15~19세",15세,1458,742,716
"성북구","15~19세",16세,1364,694,670
"성북구","15~19세",17세,1393,705,688
"성북구","15~19세",18세,1742,819,923
"성북구","15~19세",19세,2398,1022,1376
"성북구","20~24세",소계,19748,8357,11391
"성북구","20~24세",20세,2966,1220,1746
"성북구","20~24세",21세,3501,1443,2058
"성북구","20~24세",22세,3880,1602,2278
"성북구","20~24세",23세,4571,1959,2612
"성북구","20~24세",24세,4830,2133,2697
"성북구","25~29세",소계,26617,12180,14437
"성북구","25~29세",25세,5231,2350,2881
"성북구","25~29세",26세,5647,2549,3098
"성북구","25~29세",27세,5413,2499,2914
"성북구","25~29세",28세,5172,2421,2751
"성북구","25~29세",29세,5154,2361,2793
"성북구","30~34세",소계,23878,11266,12612
"성북구","30~34세",30세,5075,2407,2668
"성북구","30~34세",31세,5021,2339,2682
"성북구","30~34세",32세,4507,2157,2350
"성북구","30~34세",33세,4583,2134,2449
"성북구","30~34세",34세,4692,2229,2463
"성북구","35~39세",소계,22313,10674,11639
"성북구","35~39세",35세,4567,2185,2382
"성북구","35~39세",36세,4146,1969,2177
"성북구","35~39세",37세,4448,2139,2309
"성북구","35~39세",38세,4464,2151,2313
"성북구","35~39세",39세,4688,2230,2458
"성북구","40~44세",소계,26797,12895,13902
"성북구","40~44세",40세,4865,2334,2531
"성북구","40~44세",41세,5487,2614,2873
"성북구","40~44세",42세,5516,2680,2836
"성북구","40~44세",43세,5373,2593,2780
"성북구","40~44세",44세,5556,2674,2882
"성북구","45~49세",소계,27909,13740,14169
"성북구","45~49세",45세,5493,2637,2856
"성북구","45~49세",46세,5716,2817,2899
"성북구","45~49세",47세,5495,2725,2770
"성북구","45~49세",48세,5612,2724,2888
"성북구","45~49세",49세,5593,2837,2756
"성북구","50~54세",소계,25550,12576,12974
"성북구","50~54세",50세,5711,2793,2918
"성북구","50~54세",51세,5054,2491,2563
"성북구","50~54세",52세,5105,2541,2564
"성북구","50~54세",53세,4893,2409,2484
"성북구","50~54세",54세,4787,2342,2445
"성북구","55~59세",소계,24783,12087,12696
"성북구","55~59세",55세,4719,2291,2428
"성북구","55~59세",56세,4868,2371,2497
"성북구","55~59세",57세,4704,2293,2411
"성북구","55~59세",58세,5128,2513,2615
"성북구","55~59세",59세,5364,2619,2745
"성북구","60~64세",소계,27102,12962,14140
"성북구","60~64세",60세,5747,2764,2983
"성북구","60~64세",61세,5687,2791,2896
"성북구","60~64세",62세,5578,2624,2954
"성북구","60~64세",63세,5193,2469,2724
"성북구","60~64세",64세,4897,2314,2583
"성북구","65~69세",소계,26536,12503,14033
"성북구","65~69세",65세,4891,2356,2535
"성북구","65~69세",66세,4885,2273,2612
"성북구","65~69세",67세,5261,2484,2777
"성북구","65~69세",68세,5642,2639,3003
"성북구","65~69세",69세,5857,2751,3106
"성북구","70~74세",소계,28698,13268,15430
"성북구","70~74세",70세,5827,2739,3088
"성북구","70~74세",71세,6123,2814,3309
"성북구","70~74세",72세,5648,2644,3004
"성북구","70~74세",73세,5976,2740,3236
"성북구","70~74세",74세,5124,2331,2793
"성북구","75~79세",소계,24312,10865,13447
"성북구","75~79세",75세,4983,2263,2720
"성북구","75~79세",76세,4898,2206,2692
"성북구","75~79세",77세,4895,2201,2694
"성북구","75~79세",78세,4585,2014,2571
"성북구","75~79세",79세,4951,2181,2770
"성북구","80~84세",소계,22335,9389,12946
"성북구","80~84세",80세,4427,1929,2498
"성북구","80~84세",81세,5102,2118,2984
"성북구","80~84세",82세,4757,1971,2786
"성북구","80~84세",83세,4121,1758,2363
"성북구","80~84세",84세,3928,1613,2315
"성북구","85~89세",소계,13495,5351,8144
"성북구","85~89세",85세,3365,1360,2005
"성북구","85~89세",86세,3054,1242,1812
"성북구","85~89세",87세,3021,1198,1823
"성북구","85~89세",88세,2159,834,1325
"성북구","85~89세",89세,1896,717,1179
"성북구","90~94세",소계,5750,2029,3721
"성북구","90~94세",90세,1685,633,1052
"성북구","90~94세",91세,1120,413,707
"성북구","90~94세",92세,1202,416,786
"성북구","90~94세",93세,942,321,621
"성북구","90~94세",94세,801,246,555
"성북구","95세 이상",소계,2202,623,1579
"강북구","합계",소계,239033,113273,125760
"강북구","0~4세",소계,4631,2354,2277
"강북구","0~4세",0세,929,474,455
"강북구","0~4세",1세,926,469,457
"강북구","0~4세",2세,924,468,456
"강북구","0~4세",3세,926,470,456
"강북구","0~4세",4세,926,473,453
"강북구","5~9세",소계,4256,2189,2067
"강북구","5~9세",5세,911,467,444
"강북구","5~9세",6세,876,450,426
"강북구","5~9세",7세,847,437,410
"강북구","5~9세",8세,822,423,399
"강북구","5~9세",9세,800,412,388
"강북구","10~14세",소계,3542,1826,1716
"강북구","10~14세",10세,773,399,374
"강북구","10~14세",11세,742,383,359
"강북구","10~14세",12세,709,365,344
"강북구","10~14세",13세,675,347,328
"강북구","10~14세",14세,643,332,311
"강북구","15~19세",소계,3344,1647,1697
"강북구","15~19세",15세,614,317,297
"강북구","15~19세",16세,584,301,283
"강북구","15~19세",17세,583,297,286
"강북구","15~19세",18세,713,353,360
"강북구","15~19세",19세,850,379,471
"강북구","20~24세",소계,7788,3283,4505
"강북구","20~24세",20세,1086,471,615
"강북구","20~24세",21세,1280,521,759
"강북구","20~24세",22세,1554,642,912
"강북구","20~24세",23세,1788,762,1026
"강북구","20~24세",24세,2080,887,1193
"강북구","25~29세",소계,13430,6076,7354
"강북구","25~29세",25세,2378,1017,1361
"강북구","25~29세",26세,2702,1207,1495
"강북구","25~29세",27세,2725,1233,1492
"강북구","25~29세",28세,2740,1265,1475
"강북구","25~29세",29세,2885,1354,1531
"강북구","30~34세",소계,13670,6685,6985
"강북구","30~34세",30세,2897,1384,1513
"강북구","30~34세",31세,2888,1394,1494
"강북구","30~34세",32세,2581,1272,1309
"강북구","30~34세",33세,2596,1281,1315
"강북구","30~34세",34세,2708,1354,1354
"강북구","35~39세",소계,12076,6160,5916
"강북구","35~39세",35세,2452,1242,1210
"강북구","35~39세",36세,2361,1209,1152
"강북구","35~39세",37세,2300,1179,1121
"강북구","35~39세",38세,2489,1263,1226
"강북구","35~39세",39세,2474,1267,1207
"강북구","40~44세",소계,14203,7310,6893
"강북구","40~44세",40세,2528,1281,1247
"강북구","40~44세",41세,2896,1475,1421
"강북구","40~44세",42세,2936,1550,1386
"강북구","40~44세",43세,2847,1443,1404
"강북구","40~44세",44세,2996,1561,1435
"강북구","45~49세",소계,15368,8078,7290
"강북구","45~49세",45세,2941,1525,1416
"강북구","45~49세",46세,3110,1615,1495
"강북구","45~49세",47세,3042,1625,1417
"강북구","45~49세",48세,3123,1636,1487
"강북구","45~49세",49세,3152,1677,1475
"강북구","50~54세",소계,14679,7628,7051
"강북구","50~54세",50세,3224,1712,1512
"강북구","50~54세",51세,2946,1513,1433
"강북구","50~54세",52세,2839,1490,1349
"강북구","50~54세",53세,2906,1517,1389
"강북구","50~54세",54세,2764,1396,1368
"강북구","55~59세",소계,15514,7882,7632
"강북구","55~59세",55세,2834,1459,1375
"강북구","55~59세",56세,2923,1481,1442
"강북구","55~59세",57세,2995,1522,1473
"강북구","55~59세",58세,3238,1632,1606
"강북구","55~59세",59세,3524,1788,1736
"강북구","60~64세",소계,18543,9238,9305
"강북구","60~64세",60세,3831,1899,1932
"강북구","60~64세",61세,3802,1928,1874
"강북구","60~64세",62세,3847,1941,1906
"강북구","60~64세",63세,3568,1757,1811
"강북구","60~64세",64세,3495,1713,1782
"강북구","65~69세",소계,19502,9485,10017
"강북구","65~69세",65세,3500,1759,1741
"강북구","65~69세",66세,3582,1716,1866
"강북구","65~69세",67세,3856,1896,1960
"강북구","65~69세",68세,4189,1998,2191
"강북구","65~69세",69세,4375,2116,2259
"강북구","70~74세",소계,22579,10573,12006
"강북구","70~74세",70세,4470,2152,2318
"강북구","70~74세",71세,4730,2258,2472
"강북구","70~74세",72세,4476,2074,2402
"강북구","70~74세",73세,4643,2152,2491
"강북구","70~74세",74세,4260,1937,2323
"강북구","75~79세",소계,20076,9002,11074
"강북구","75~79세",75세,4019,1831,2188
"강북구","75~79세",76세,4022,1814,2208
"강북구","75~79세",77세,4063,1827,2236
"강북구","75~79세",78세,3769,1646,2123
"강북구","75~79세",79세,4203,1884,2319
"강북구","80~84세",소계,18731,7713,11018
"강북구","80~84세",80세,3685,1586,2099
"강북구","80~84세",81세,4309,1788,2521
"강북구","80~84세",82세,4080,1630,2450
"강북구","80~84세",83세,3485,1425,2060
"강북구","80~84세",84세,3172,1284,1888
"강북구","85~89세",소계,11092,4261,6831
"강북구","85~89세",85세,2850,1148,1702
"강북구","85~89세",86세,2499,970,1529
"강북구","85~89세",87세,2501,948,1553
"강북구","85~89세",88세,1755,650,1105
"강북구","85~89세",89세,1487,545,942
"강북구","90~94세",소계,4427,1472,2955
"강북구","90~94세",90세,1335,471,864
"강북구","90~94세",91세,907,313,594
"강북구","90~94세",92세,880,280,600
"강북구","90~94세",93세,717,229,488
"강북구","90~94세",94세,588,179,409
"강북구","95세 이상",소계,1582,411,1171
"도봉구","합계",소계,257978,122001,135977
"도봉구","0~4세",소계,5782,2981,2801
"도봉구","0~4세",0세,1159,598,561
"도봉구","0~4세",1세,1164,601,563
"도봉구","0~4세",2세,1157,597,560
"도봉구","0~4세",3세,1150,592,558
"도봉구","0~4세",4세,1152,593,559
"도봉구","5~9세",소계,5314,2738,2576
"도봉구","5~9세",5세,1134,584,550
"도봉구","5~9세",6세,1094,563,531
"도봉구","5~9세",7세,1062,548,514
"도봉구","5~9세",8세,1028,530,498
"도봉구","5~9세",9세,996,513,483
"도봉구","10~14세",소계,4389,2277,2112
"도봉구","10~14세",10세,961,496,465
"도봉구","10~14세",11세,919,476,443
"도봉구","10~14세",12세,881,456,425
"도봉구","10~14세",13세,834,434,400
"도봉구","10~14세",14세,794,415,379
"도봉구","15~19세",소계,3886,1996,1890
"도봉구","15~19세",15세,758,398,360
"도봉구","15~19세",16세,717,372,345
"도봉구","15~19세",17세,731,386,345
"도봉구","15~19세",18세,797,407,390
"도봉구","15~19세",19세,883,433,450
"도봉구","20~24세",소계,6833,3225,3608
"도봉구","20~24세",20세,1074,532,542
"도봉구","20~24세",21세,1112,524,588
"도봉구","20~24세",22세,1363,650,713
"도봉구","20~24세",23세,1515,703,812
"도봉구","20~24세",24세,1769,816,953
"도봉구","25~29세",소계,11822,5470,6352
"도봉구","25~29세",25세,2036,922,1114
"도봉구","25~29세",26세,2263,1016,1247
"도봉구","25~29세",27세,2470,1165,1305
"도봉구","25~29세",28세,2452,1134,1318
"도봉구","25~29세",29세,2601,1233,1368
"도봉구","30~34세",소계,13311,6400,6911
"도봉구","30~34세",30세,2702,1274,1428
"도봉구","30~34세",31세,2739,1312,1427
"도봉구","30~34세",32세,2548,1232,1316
"도봉구","30~34세",33세,2608,1254,1354
"도봉구","30~34세",34세,2714,1328,1386
"도봉구","35~39세",소계,12843,6376,6467
"도봉구","35~39세",35세,2551,1249,1302
"도봉구","35~39세",36세,2501,1250,1251
"도봉구","35~39세",37세,2411,1175,1236
"도봉구","35~39세",38세,2733,1373,1360
"도봉구","35~39세",39세,2647,1329,1318
"도봉구","40~44세",소계,15390,7662,7728
"도봉구","40~44세",40세,2784,1331,1453
"도봉구","40~44세",41세,3100,1595,1505
"도봉구","40~44세",42세,3205,1585,1620
"도봉구","40~44세",43세,3053,1578,1475
"도봉구","40~44세",44세,3248,1573,1675
"도봉구","45~49세",소계,16711,8554,8157
"도봉구","45~49세",45세,3245,1662,1583
"도봉구","45~49세",46세,3356,1700,1656
"도봉구","45~49세",47세,3315,1682,1633
"도봉구","45~49세",48세,3338,1737,1601
"도봉구","45~49세",49세,3457,1773,1684
"도봉구","50~54세",소계,15810,7986,7824
"도봉구","50~54세",50세,3405,1741,1664
"도봉구","50~54세",51세,3212,1620,1592
"도봉구","50~54세",52세,3085,1568,1517
"도봉구","50~54세",53세,3106,1567,1539
"도봉구","50~54세",54세,3002,1490,1512
"도봉구","55~59세",소계,16715,8260,8455
"도봉구","55~59세",55세,3066,1538,1528
"도봉구","55~59세",56세,3189,1586,1603
"도봉구","55~59세",57세,3221,1563,1658
"도봉구","55~59세",58세,3471,1737,1734
"도봉구","55~59세",59세,3768,1836,1932
"도봉구","60~64세",소계,19942,9688,10254
"도봉구","60~64세",60세,4059,1997,2062
"도봉구","60~64세",61세,4188,2029,2159
"도봉구","60~64세",62세,4107,2013,2094
"도봉구","60~64세",63세,3816,1837,1979
"도봉구","60~64세",64세,3772,1812,1960
"도봉구","65~69세",소계,21225,10109,11116
"도봉구","65~69세",65세,3769,1852,1917
"도봉구","65~69세",66세,3880,1844,2036
"도봉구","65~69세",67세,4196,1995,2201
"도봉구","65~69세",68세,4612,2230,2382
"도봉구","65~69세",69세,4768,2188,2580
"도봉구","70~74세",소계,24655,11426,13229
"도봉구","70~74세",70세,4888,2350,2538
"도봉구","70~74세",71세,5151,2399,2752
"도봉구","70~74세",72세,4877,2255,2622
"도봉구","70~74세",73세,5135,2355,2780
"도봉구","70~74세",74세,4604,2067,2537
"도봉구","75~79세",소계,22176,10073,12103
"도봉구","75~79세",75세,4421,2030,2391
"도봉구","75~79세",76세,4493,2053,2440
"도봉구","75~79세",77세,4522,2032,2490
"도봉구","75~79세",78세,4086,1823,2263
"도봉구","75~79세",79세,4654,2135,2519
"도봉구","80~84세",소계,21168,9018,12150
"도봉구","80~84세",80세,4141,1808,2333
"도봉구","80~84세",81세,4816,2059,2757
"도봉구","80~84세",82세,4534,1920,2614
"도봉구","80~84세",83세,3999,1676,2323
"도봉구","80~84세",84세,3678,1555,2123
"도봉구","85~89세",소계,12854,5256,7598
"도봉구","85~89세",85세,3329,1404,1925
"도봉구","85~89세",86세,2880,1183,1697
"도봉구","85~89세",87세,2871,1161,1710
"도봉구","85~89세",88세,2008,803,1205
"도봉구","85~89세",89세,1766,705,1061
"도봉구","90~94세",소계,5215,1930,3285
"도봉구","90~94세",90세,1550,587,963
"도봉구","90~94세",91세,1064,409,655
"도봉구","90~94세",92세,1070,394,676
"도봉구","90~94세",93세,821,282,539
"도봉구","90~94세",94세,710,258,452
"도봉구","95세 이상",소계,1937,576,1361
"노원구","합계",소계,423543,197918,225625
"노원구","0~4세",소계,10805,5538,5267
"노원구","0~4세",0세,2190,1127,1063
"노원구","0~4세",1세,2164,1109,1055
"노원구","0~4세",2세,2143,1098,1045
"노원구","0~4세",3세,2139,1096,1043
"노원구","0~4세",4세,2169,1108,1061
"노원구","5~9세",소계,10778,5517,5261
"노원구","5~9세",5세,2181,1111,1070
"노원구","5~9세",6세,2172,1109,1063
"노원구","5~9세",7세,2164,1109,1055
"노원구","5~9세",8세,2143,1099,1044
"노원구","5~9세",9세,2118,1089,1029
"노원구","10~14세",소계,10151,5253,4898
"노원구","10~14세",10세,2089,1076,1013
"노원구","10~14세",11세,2067,1067,1000
"노원구","10~14세",12세,2047,1059,988
"노원구","10~14세",13세,2012,1044,968
"노원구","10~14세",14세,1936,1007,929
"노원구","15~19세",소계,9619,4956,4663
